date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2012-05-26,35,26,0.0,13.0,6,36,10:20 AM,11:24 PM,06:01 AM,07:11 PM,23,34,34,30,16,31,69,0.0,1007,35,10,264,9,mumbai
2012-05-27,34,27,0.0,13.0,7,43,11:14 AM,No moonset,06:01 AM,07:11 PM,22,33,33,30,17,41,68,0.0,1007,34,10,258,9,mumbai
2012-05-28,34,27,0.0,13.0,7,50,12:07 PM,12:04 AM,06:01 AM,07:11 PM,22,33,33,30,17,33,66,0.0,1007,34,10,253,9,mumbai
2012-05-29,35,26,0.0,13.0,7,58,01:02 PM,12:45 AM,06:01 AM,07:12 PM,23,34,34,30,16,26,67,0.0,1008,35,10,262,8,mumbai
2012-05-30,34,26,0.0,13.0,6,65,01:59 PM,01:26 AM,06:01 AM,07:12 PM,22,33,33,29,18,36,68,0.0,1007,34,10,247,9,mumbai
2012-05-31,34,26,0.0,13.0,6,69,02:58 PM,02:08 AM,06:01 AM,07:12 PM,22,32,32,29,19,36,67,0.0,1006,34,10,228,10,mumbai
2012-06-01,34,27,0.0,13.0,6,83,04:00 PM,02:54 AM,06:01 AM,07:13 PM,22,33,33,30,21,39,68,0.0,1006,34,10,221,11,mumbai
2012-06-02,34,27,0.0,11.0,6,90,05:05 PM,03:44 AM,06:01 AM,07:13 PM,23,34,34,30,20,48,71,0.7,1006,34,10,219,11,mumbai
2012-06-03,34,27,0.0,13.0,6,98,06:11 PM,04:38 AM,06:01 AM,07:14 PM,23,34,34,30,21,44,70,1.1,1005,34,9,218,11,mumbai
2012-06-04,34,27,0.0,13.0,7,100,07:16 PM,05:38 AM,06:00 AM,07:14 PM,23,34,34,30,18,32,69,0.0,1005,34,10,214,10,mumbai
2012-06-05,32,27,0.0,13.0,6,87,08:18 PM,06:41 AM,06:00 AM,07:14 PM,24,34,34,29,14,54,73,0.2,1004,32,10,214,8,mumbai
2012-06-06,32,27,0.0,11.0,6,80,09:15 PM,07:45 AM,06:00 AM,07:15 PM,24,33,33,29,14,70,74,0.8,1004,32,10,203,8,mumbai
2012-06-07,34,26,0.0,12.0,6,72,10:06 PM,08:48 AM,06:01 AM,07:15 PM,23,33,33,29,17,47,67,1.2,1004,34,10,216,10,mumbai
2012-06-08,34,27,0.0,9.0,6,65,10:51 PM,09:48 AM,06:01 AM,07:15 PM,23,34,34,30,17,39,63,2.9,1006,34,10,215,9,mumbai
2012-06-09,32,27,0.0,11.0,6,57,11:33 PM,10:45 AM,06:01 AM,07:16 PM,23,33,33,29,19,56,67,4.9,1007,32,10,209,10,mumbai
2012-06-10,32,26,0.0,10.0,6,50,No moonrise,11:39 AM,06:01 AM,07:16 PM,23,32,32,28,24,63,68,2.9,1006,32,10,201,13,mumbai
2012-06-11,33,26,0.0,9.0,6,42,12:11 AM,12:30 PM,06:01 AM,07:16 PM,23,33,33,29,26,63,66,2.2,1003,33,10,177,14,mumbai
2012-06-12,36,27,0.0,10.0,7,34,12:48 AM,01:20 PM,06:01 AM,07:17 PM,23,35,35,30,14,43,66,3.9,1002,36,9,195,8,mumbai
2012-06-13,33,27,0.0,8.0,6,27,01:25 AM,02:09 PM,06:01 AM,07:17 PM,23,33,33,29,20,69,67,9.2,1004,33,10,191,12,mumbai
2012-06-14,33,27,0.0,10.0,6,19,02:02 AM,02:58 PM,06:01 AM,07:17 PM,23,34,34,30,23,58,68,1.3,1005,33,10,191,13,mumbai
2012-06-15,33,27,0.0,4.0,6,12,02:40 AM,03:48 PM,06:01 AM,07:18 PM,23,34,34,30,24,68,68,2.5,1005,33,10,202,13,mumbai
2012-06-16,33,27,0.0,4.0,6,4,03:21 AM,04:38 PM,06:01 AM,07:18 PM,23,33,33,29,24,77,69,16.2,1003,33,9,211,13,mumbai
2012-06-17,31,27,0.0,7.0,6,0,04:04 AM,05:29 PM,06:02 AM,07:18 PM,24,32,32,28,22,74,72,24.5,1003,31,9,228,10,mumbai
2012-06-18,32,27,0.0,11.0,6,0,04:51 AM,06:18 PM,06:02 AM,07:18 PM,24,32,32,28,26,79,76,13.6,1004,32,8,246,12,mumbai
2012-06-19,32,26,0.0,9.0,6,0,05:40 AM,07:08 PM,06:02 AM,07:19 PM,24,32,32,28,27,72,75,4.7,1005,32,9,244,13,mumbai
2012-06-20,32,26,0.0,8.0,6,3,06:30 AM,07:55 PM,06:02 AM,07:19 PM,23,32,32,28,25,69,74,2.0,1005,32,10,235,12,mumbai
2012-06-21,31,26,0.0,7.0,6,11,07:23 AM,08:40 PM,06:02 AM,07:19 PM,24,32,32,28,23,77,75,2.9,1005,31,10,226,11,mumbai
2012-06-22,31,26,0.0,10.0,6,18,08:16 AM,09:24 PM,06:02 AM,07:19 PM,24,32,32,28,21,70,76,3.3,1006,31,10,219,10,mumbai
2012-06-23,31,26,0.0,10.0,6,26,09:10 AM,10:05 PM,06:03 AM,07:19 PM,23,32,32,28,23,67,74,3.8,1005,31,9,211,11,mumbai
2012-06-24,31,26,0.0,12.0,6,33,10:03 AM,10:45 PM,06:03 AM,07:20 PM,23,32,32,28,27,75,76,5.0,1004,31,10,216,12,mumbai
2012-06-25,32,26,0.0,11.0,6,41,10:57 AM,11:25 PM,06:03 AM,07:20 PM,24,32,32,28,26,70,74,2.0,1006,32,10,218,13,mumbai
2012-06-26,31,26,0.0,8.0,6,48,11:52 AM,No moonset,06:03 AM,07:20 PM,23,32,32,28,26,68,75,3.1,1006,31,10,219,12,mumbai
2012-06-27,31,26,0.0,7.0,6,56,12:49 PM,12:06 AM,06:04 AM,07:20 PM,23,31,31,28,24,74,75,3.4,1006,31,9,209,12,mumbai
2012-06-28,31,26,0.0,8.0,6,63,01:48 PM,12:49 AM,06:04 AM,07:20 PM,23,31,31,28,18,72,75,7.5,1006,31,9,198,9,mumbai
2012-06-29,32,26,0.0,6.0,6,71,02:49 PM,01:35 AM,06:04 AM,07:20 PM,23,31,31,28,17,68,73,8.7,1005,32,10,197,10,mumbai
2012-06-30,32,25,0.0,9.0,6,78,03:53 PM,02:25 AM,06:05 AM,07:20 PM,23,32,32,28,17,57,70,4.8,1003,32,10,194,11,mumbai
2012-07-01,32,26,0.0,9.0,6,83,04:57 PM,03:22 AM,06:05 AM,07:20 PM,23,32,32,28,15,66,72,10.2,1001,32,10,179,8,mumbai
2012-07-02,31,26,0.0,8.0,6,90,06:00 PM,04:21 AM,06:05 AM,07:20 PM,23,32,32,28,12,66,73,10.0,1000,31,9,199,7,mumbai
2012-07-03,31,26,0.0,7.0,6,97,06:59 PM,05:25 AM,06:06 AM,07:21 PM,24,32,32,28,22,81,77,15.8,999,31,9,197,11,mumbai
2012-07-04,27,25,0.0,3.0,6,100,07:53 PM,06:28 AM,06:06 AM,07:21 PM,23,29,29,26,27,85,85,28.5,1000,27,9,210,13,mumbai
2012-07-05,30,25,0.0,8.0,6,88,08:42 PM,07:31 AM,06:06 AM,07:21 PM,23,31,31,28,25,71,74,14.0,1002,30,10,218,12,mumbai
2012-07-06,30,26,0.0,13.0,6,81,09:26 PM,08:30 AM,06:06 AM,07:21 PM,24,32,32,28,25,58,77,5.8,1003,30,8,225,12,mumbai
2012-07-07,29,25,0.0,7.0,6,73,10:07 PM,09:27 AM,06:07 AM,07:21 PM,24,30,30,27,23,64,79,16.8,1002,29,8,217,11,mumbai
2012-07-08,29,26,0.0,11.0,6,66,10:45 PM,10:20 AM,06:07 AM,07:21 PM,24,31,31,27,26,76,82,13.4,1002,29,8,213,12,mumbai
2012-07-09,30,25,0.0,10.0,6,59,11:23 PM,11:12 AM,06:07 AM,07:20 PM,24,31,31,27,19,80,83,5.3,1003,30,9,215,8,mumbai
2012-07-10,30,25,0.0,5.0,6,52,No moonrise,12:02 PM,06:08 AM,07:20 PM,23,31,31,27,20,78,78,12.6,1003,30,10,197,10,mumbai
2012-07-11,31,25,0.0,12.0,6,44,12:00 AM,12:52 PM,06:08 AM,07:20 PM,24,32,32,28,21,67,74,11.6,1004,31,10,193,11,mumbai
2012-07-12,31,26,0.0,11.0,6,37,12:38 AM,01:42 PM,06:09 AM,07:20 PM,24,32,32,28,20,77,73,9.9,1005,31,10,204,10,mumbai
2012-07-13,30,26,0.0,8.0,6,30,01:19 AM,02:32 PM,06:09 AM,07:20 PM,24,32,32,28,20,70,75,8.0,1005,30,10,216,10,mumbai
2012-07-14,31,26,0.0,13.0,6,23,02:01 AM,03:22 PM,06:09 AM,07:20 PM,24,31,31,27,22,70,79,3.3,1005,31,9,225,9,mumbai
2012-07-15,30,25,0.0,5.0,6,15,02:46 AM,04:12 PM,06:10 AM,07:20 PM,24,31,31,27,20,84,82,2.1,1005,30,10,216,8,mumbai
2012-07-16,31,25,0.0,10.0,6,8,03:34 AM,05:02 PM,06:10 AM,07:20 PM,24,31,31,27,18,57,77,2.0,1006,31,10,207,8,mumbai
2012-07-17,30,25,0.0,9.0,6,1,04:24 AM,05:51 PM,06:10 AM,07:19 PM,23,31,31,27,19,64,75,6.9,1007,30,9,213,9,mumbai
2012-07-18,28,25,0.0,1.0,6,0,05:17 AM,06:37 PM,06:11 AM,07:19 PM,24,30,30,26,23,89,85,22.9,1006,28,7,238,11,mumbai
2012-07-19,28,25,0.0,1.0,6,0,06:10 AM,07:22 PM,06:11 AM,07:19 PM,24,30,30,26,30,80,88,26.0,1005,28,6,241,15,mumbai
2012-07-20,30,25,0.0,6.0,6,6,07:05 AM,08:04 PM,06:11 AM,07:19 PM,24,31,31,27,28,68,85,3.8,1004,30,9,240,13,mumbai
2012-07-21,31,26,0.0,13.0,6,14,07:59 AM,08:45 PM,06:12 AM,07:18 PM,25,32,32,28,24,62,85,5.3,1004,31,10,249,12,mumbai
2012-07-22,29,26,0.0,8.0,6,21,08:53 AM,09:26 PM,06:12 AM,07:18 PM,25,31,31,27,22,65,86,2.1,1004,29,9,254,11,mumbai
2012-07-23,27,25,0.0,4.0,6,28,09:49 AM,10:07 PM,06:12 AM,07:18 PM,24,30,30,26,24,77,88,7.7,1003,27,8,236,10,mumbai
2012-07-24,28,25,0.0,7.0,6,35,10:44 AM,10:49 PM,06:13 AM,07:18 PM,24,30,30,26,25,68,89,12.8,1003,28,7,237,11,mumbai
2012-07-25,29,25,0.0,13.0,6,43,11:42 AM,11:33 PM,06:13 AM,07:17 PM,24,30,30,27,24,67,87,6.3,1004,29,9,236,11,mumbai
2012-07-26,28,25,0.0,1.0,6,50,12:41 PM,No moonset,06:13 AM,07:17 PM,24,30,30,26,27,88,90,7.8,1004,28,8,240,13,mumbai
2012-07-27,29,25,0.0,6.0,6,57,01:42 PM,12:21 AM,06:14 AM,07:16 PM,24,30,30,26,24,84,87,3.6,1003,29,9,236,11,mumbai
2012-07-28,28,25,0.0,5.0,6,65,02:44 PM,01:13 AM,06:14 AM,07:16 PM,24,29,29,26,25,75,90,16.1,1004,28,7,240,10,mumbai
2012-07-29,27,25,0.0,1.0,6,72,03:46 PM,02:10 AM,06:15 AM,07:16 PM,24,29,29,26,27,81,88,15.4,1005,27,7,248,10,mumbai
2012-07-30,28,24,0.0,1.0,6,79,04:45 PM,03:10 AM,06:15 AM,07:15 PM,23,28,28,25,29,84,87,28.0,1006,28,7,241,14,mumbai
2012-07-31,27,25,0.0,3.0,6,83,05:41 PM,04:12 AM,06:15 AM,07:15 PM,24,29,29,26,32,80,90,44.6,1005,27,5,249,15,mumbai
2012-08-01,28,25,0.0,9.0,6,94,06:31 PM,05:14 AM,06:16 AM,07:14 PM,24,29,29,26,26,64,88,23.3,1006,28,7,237,11,mumbai
2012-08-02,29,25,0.0,7.0,6,100,07:18 PM,06:14 AM,06:16 AM,07:14 PM,24,30,30,26,28,76,88,11.1,1007,29,7,253,13,mumbai
2012-08-03,28,25,0.0,5.0,6,100,08:01 PM,07:12 AM,06:16 AM,07:13 PM,24,29,29,26,32,75,89,5.7,1004,28,7,246,14,mumbai
2012-08-04,28,24,0.0,3.0,6,85,08:41 PM,08:08 AM,06:16 AM,07:13 PM,24,29,29,26,33,74,89,13.4,1004,28,7,225,15,mumbai
2012-08-05,29,25,0.0,9.0,6,77,09:19 PM,09:01 AM,06:17 AM,07:12 PM,24,30,30,26,29,75,90,18.2,1004,29,6,233,13,mumbai
2012-08-06,28,25,0.0,1.0,6,70,09:57 PM,09:53 AM,06:17 AM,07:12 PM,24,29,29,26,24,92,91,12.1,1005,28,7,257,11,mumbai
2012-08-07,27,24,0.0,1.0,6,63,10:35 PM,10:43 AM,06:17 AM,07:11 PM,24,29,29,26,21,91,89,6.2,1005,27,9,250,10,mumbai
2012-08-08,28,24,0.0,12.0,6,55,11:15 PM,11:34 AM,06:18 AM,07:11 PM,24,29,29,26,26,69,90,6.0,1005,28,8,227,11,mumbai
2012-08-09,28,24,0.0,6.0,6,48,11:57 PM,12:24 PM,06:18 AM,07:10 PM,24,29,29,26,31,77,90,9.0,1005,28,7,254,15,mumbai
2012-08-10,28,24,0.0,1.0,6,41,No moonrise,01:15 PM,06:18 AM,07:09 PM,24,29,29,26,27,93,90,12.0,1004,28,7,253,11,mumbai
2012-08-11,28,25,0.0,1.0,6,34,12:40 AM,02:05 PM,06:19 AM,07:09 PM,25,30,30,26,24,87,91,2.7,1004,28,8,253,12,mumbai
2012-08-12,28,25,0.0,1.0,6,26,01:27 AM,02:54 PM,06:19 AM,07:08 PM,24,30,30,26,24,79,91,7.7,1005,28,5,248,11,mumbai
2012-08-13,28,24,0.0,13.0,6,19,02:16 AM,03:43 PM,06:19 AM,07:08 PM,24,29,29,26,27,67,90,6.0,1005,28,6,235,13,mumbai
2012-08-14,28,24,0.0,11.0,6,12,03:08 AM,04:30 PM,06:19 AM,07:07 PM,24,29,29,26,27,69,90,2.8,1006,28,8,232,13,mumbai
2012-08-15,29,24,0.0,13.0,6,5,04:01 AM,05:16 PM,06:20 AM,07:06 PM,24,29,29,26,25,61,87,1.7,1007,29,10,238,11,mumbai
2012-08-16,30,24,0.0,13.0,6,0,04:55 AM,06:00 PM,06:20 AM,07:06 PM,23,29,29,26,20,58,85,1.1,1007,30,10,235,9,mumbai
2012-08-17,29,24,0.0,10.0,6,0,05:50 AM,06:42 PM,06:20 AM,07:05 PM,23,29,29,26,19,62,84,2.0,1007,29,10,249,8,mumbai
2012-08-18,28,24,0.0,12.0,6,2,06:45 AM,07:24 PM,06:20 AM,07:04 PM,23,29,29,26,20,67,86,0.8,1006,28,10,255,8,mumbai
2012-08-19,28,24,0.0,3.0,6,10,07:42 AM,08:06 PM,06:21 AM,07:03 PM,24,29,29,26,22,81,90,4.9,1005,28,8,244,10,mumbai
2012-08-20,29,24,0.0,6.0,6,17,08:38 AM,08:48 PM,06:21 AM,07:03 PM,24,29,29,26,21,82,89,2.3,1004,29,10,204,10,mumbai
2012-08-21,30,24,0.0,11.0,6,24,09:37 AM,09:33 PM,06:21 AM,07:02 PM,23,29,29,26,22,72,84,3.0,1006,30,10,197,11,mumbai
2012-08-22,30,24,0.0,10.0,6,32,10:36 AM,10:20 PM,06:21 AM,07:01 PM,23,29,29,26,22,73,84,3.5,1006,30,10,185,11,mumbai
2012-08-23,31,24,0.0,9.0,6,39,11:37 AM,11:11 PM,06:22 AM,07:00 PM,23,30,30,26,20,65,84,3.5,1008,31,9,187,10,mumbai
2012-08-24,30,24,0.0,10.0,6,46,12:38 PM,No moonset,06:22 AM,07:00 PM,23,30,30,26,15,58,83,1.7,1008,30,8,199,8,mumbai
2012-08-25,29,24,0.0,7.0,6,53,01:39 PM,12:05 AM,06:22 AM,06:59 PM,23,29,29,26,15,67,82,9.0,1008,29,10,211,8,mumbai
2012-08-26,29,24,0.0,8.0,6,61,02:37 PM,01:03 AM,06:22 AM,06:58 PM,23,29,29,26,18,71,84,10.6,1006,29,9,224,8,mumbai
2012-08-27,27,24,0.0,3.0,6,68,03:33 PM,02:03 AM,06:23 AM,06:57 PM,24,29,29,25,21,85,91,33.6,1005,27,6,234,9,mumbai
2012-08-28,28,24,0.0,2.0,6,75,04:24 PM,03:03 AM,06:23 AM,06:56 PM,24,29,29,26,18,79,90,30.5,1005,28,6,214,9,mumbai
2012-08-29,29,24,0.0,5.0,6,82,05:11 PM,04:03 AM,06:23 AM,06:56 PM,24,30,30,26,14,78,83,17.8,1005,29,10,198,6,mumbai
2012-08-30,31,24,0.0,8.0,6,90,05:55 PM,05:00 AM,06:23 AM,06:55 PM,24,30,30,27,13,81,85,6.8,1004,31,9,181,8,mumbai
2012-08-31,30,24,0.0,4.0,6,94,06:36 PM,05:56 AM,06:23 AM,06:54 PM,24,30,30,26,16,86,90,7.8,1002,30,7,189,8,mumbai
2012-09-01,29,24,0.0,11.0,6,100,07:15 PM,06:50 AM,06:24 AM,06:53 PM,24,30,30,26,21,64,85,12.6,1003,29,9,176,10,mumbai
2012-09-02,31,24,0.0,8.0,6,84,07:54 PM,07:43 AM,06:24 AM,06:52 PM,24,31,31,27,18,73,84,17.3,1003,31,9,184,8,mumbai
2012-09-03,28,25,0.0,6.0,6,77,08:32 PM,08:34 AM,06:24 AM,06:51 PM,24,30,30,26,14,84,89,22.3,1003,28,8,224,6,mumbai
2012-09-04,26,25,0.0,1.0,6,69,09:11 PM,09:25 AM,06:24 AM,06:51 PM,24,29,29,25,22,98,94,52.7,1003,26,5,231,10,mumbai
2012-09-05,27,24,0.0,1.0,6,62,09:52 PM,10:15 AM,06:24 AM,06:50 PM,24,29,29,26,22,90,93,34.1,1003,27,8,223,11,mumbai
2012-09-06,27,24,0.0,2.0,6,54,10:35 PM,11:06 AM,06:25 AM,06:49 PM,24,29,29,25,29,84,93,19.3,1004,27,6,207,13,mumbai
2012-09-07,29,24,0.0,5.0,6,46,11:21 PM,11:56 AM,06:25 AM,06:48 PM,24,29,29,26,31,88,90,7.6,1005,29,9,190,15,mumbai
2012-09-08,29,24,0.0,4.0,6,39,No moonrise,12:46 PM,06:25 AM,06:47 PM,24,30,30,26,30,87,92,13.0,1005,29,7,187,14,mumbai
2012-09-09,29,24,0.0,6.0,6,31,12:08 AM,01:35 PM,06:25 AM,06:46 PM,24,30,30,26,24,84,91,10.0,1006,29,8,199,11,mumbai
2012-09-10,29,24,0.0,6.0,6,24,12:58 AM,02:22 PM,06:25 AM,06:45 PM,24,29,29,26,21,75,88,18.1,1007,29,8,217,9,mumbai
2012-09-11,26,24,0.0,5.0,5,16,01:50 AM,03:08 PM,06:25 AM,06:44 PM,24,28,28,25,19,80,93,30.3,1006,26,7,227,10,mumbai
2012-09-12,30,24,0.0,7.0,6,9,02:43 AM,03:52 PM,06:26 AM,06:44 PM,23,29,29,26,25,71,87,2.3,1006,30,8,201,12,mumbai
2012-09-13,29,24,0.0,9.0,6,1,03:38 AM,04:35 PM,06:26 AM,06:43 PM,24,29,29,25,26,72,89,2.8,1007,29,8,197,12,mumbai
2012-09-14,29,24,0.0,12.0,6,0,04:32 AM,05:18 PM,06:26 AM,06:42 PM,24,29,29,26,26,68,89,3.0,1007,29,8,202,12,mumbai
2012-09-15,28,24,0.0,7.0,6,0,05:29 AM,06:00 PM,06:26 AM,06:41 PM,24,29,29,26,25,71,91,5.3,1006,28,7,220,12,mumbai
2012-09-16,29,24,0.0,11.0,6,0,06:26 AM,06:43 PM,06:26 AM,06:40 PM,24,29,29,26,21,66,88,1.0,1006,29,10,224,10,mumbai
2012-09-17,29,24,0.0,9.0,6,6,07:25 AM,07:28 PM,06:26 AM,06:39 PM,23,29,29,26,17,69,86,1.5,1008,29,9,201,9,mumbai
2012-09-18,30,23,0.0,7.0,6,14,08:25 AM,08:15 PM,06:27 AM,06:38 PM,23,28,28,26,15,71,84,2.1,1008,30,10,189,8,mumbai
2012-09-19,30,22,0.0,12.0,6,21,09:28 AM,09:06 PM,06:27 AM,06:37 PM,23,29,29,26,10,44,82,1.4,1008,30,8,215,6,mumbai
2012-09-20,29,22,0.0,10.0,6,29,10:31 AM,10:01 PM,06:27 AM,06:36 PM,23,28,28,25,9,58,87,1.4,1009,29,7,252,4,mumbai
2012-09-21,28,22,0.0,11.0,6,36,11:33 AM,10:59 PM,06:27 AM,06:35 PM,22,28,28,26,7,57,84,0.5,1009,28,8,238,4,mumbai
2012-09-22,27,23,0.0,2.0,6,44,12:33 PM,11:58 PM,06:27 AM,06:35 PM,23,28,28,25,9,76,88,4.8,1010,27,8,198,4,mumbai
2012-09-23,29,23,0.0,10.0,6,51,01:29 PM,No moonset,06:28 AM,06:34 PM,22,28,28,25,12,58,83,0.7,1010,29,9,213,7,mumbai
2012-09-24,30,23,0.0,12.0,6,59,02:21 PM,12:58 AM,06:28 AM,06:33 PM,22,28,28,25,11,31,81,0.3,1010,30,10,210,6,mumbai
2012-09-25,30,21,0.0,10.0,6,66,03:08 PM,01:57 AM,06:28 AM,06:32 PM,22,28,28,25,9,30,80,0.7,1011,30,9,213,5,mumbai
2012-09-26,32,21,0.0,10.0,6,74,03:52 PM,02:54 AM,06:28 AM,06:31 PM,22,29,29,26,10,18,78,0.5,1012,32,8,230,5,mumbai
2012-09-27,32,23,0.0,10.0,6,82,04:33 PM,03:49 AM,06:28 AM,06:30 PM,23,30,30,27,12,20,76,0.6,1012,32,10,215,7,mumbai
2012-09-28,32,24,0.0,11.0,6,89,05:13 PM,04:42 AM,06:29 AM,06:29 PM,23,30,30,27,13,18,74,0.6,1011,32,10,221,8,mumbai
2012-09-29,33,24,0.0,12.0,7,97,05:51 PM,05:35 AM,06:29 AM,06:28 PM,23,32,32,28,13,16,71,0.0,1009,33,10,134,6,mumbai
2012-09-30,35,24,0.0,11.0,6,100,06:29 PM,06:26 AM,06:29 AM,06:28 PM,23,33,33,29,10,33,69,0.0,1008,35,9,183,5,mumbai
2012-10-01,34,25,0.0,10.0,6,100,07:08 PM,07:17 AM,06:29 AM,06:27 PM,24,33,33,29,10,49,73,12.6,1008,34,10,186,4,mumbai
2012-10-02,32,25,0.0,8.0,6,85,07:49 PM,08:08 AM,06:29 AM,06:26 PM,24,32,32,27,11,60,81,10.9,1007,32,9,242,6,mumbai
2012-10-03,31,24,0.0,8.0,6,78,08:31 PM,08:58 AM,06:30 AM,06:25 PM,24,30,30,26,13,64,86,22.3,1007,31,8,186,6,mumbai
2012-10-04,31,24,0.0,1.0,6,70,09:15 PM,09:49 AM,06:30 AM,06:24 PM,24,30,30,26,10,77,87,14.9,1008,31,7,164,5,mumbai
2012-10-05,31,24,0.0,11.0,6,63,10:02 PM,10:38 AM,06:30 AM,06:23 PM,24,30,30,26,9,62,86,18.3,1009,31,9,168,4,mumbai
2012-10-06,32,24,0.0,6.0,6,56,10:50 PM,11:28 AM,06:30 AM,06:23 PM,24,31,31,27,9,67,83,21.4,1010,32,8,248,4,mumbai
2012-10-07,30,24,0.0,11.0,6,49,11:41 PM,12:15 PM,06:30 AM,06:22 PM,24,30,30,26,9,64,84,9.1,1011,30,9,190,4,mumbai
2012-10-08,32,24,0.0,12.0,7,41,No moonrise,01:00 PM,06:31 AM,06:21 PM,24,32,32,28,8,16,79,0.0,1010,32,10,157,4,mumbai
2012-10-09,32,24,0.0,10.0,6,34,12:32 AM,01:45 PM,06:31 AM,06:20 PM,24,32,32,28,8,24,79,1.8,1009,32,9,214,4,mumbai
2012-10-10,33,23,0.0,11.0,6,27,01:25 AM,02:27 PM,06:31 AM,06:19 PM,23,32,32,28,9,21,75,0.2,1010,33,9,156,5,mumbai
2012-10-11,33,23,0.0,12.0,7,20,02:18 AM,03:09 PM,06:31 AM,06:19 PM,21,31,31,28,10,14,63,0.0,1010,33,10,221,6,mumbai
2012-10-12,34,22,0.0,12.0,7,12,03:13 AM,03:51 PM,06:32 AM,06:18 PM,20,30,30,27,9,5,60,0.0,1010,34,10,184,5,mumbai
2012-10-13,34,22,0.0,12.0,7,5,04:09 AM,04:33 PM,06:32 AM,06:17 PM,21,30,30,27,9,7,65,0.0,1011,34,10,189,5,mumbai
2012-10-14,35,23,0.0,12.0,7,0,05:08 AM,05:17 PM,06:32 AM,06:16 PM,20,31,31,28,9,5,63,0.0,1012,35,10,167,5,mumbai
2012-10-15,34,23,0.0,12.0,7,0,06:08 AM,06:04 PM,06:33 AM,06:16 PM,19,30,30,28,11,13,58,0.0,1013,34,10,189,6,mumbai
2012-10-16,35,23,0.0,12.0,7,2,07:11 AM,06:55 PM,06:33 AM,06:15 PM,19,30,30,28,11,24,55,0.0,1014,35,10,159,5,mumbai
2012-10-17,34,23,0.0,12.0,7,9,08:15 AM,07:50 PM,06:33 AM,06:14 PM,18,30,30,28,12,22,52,0.0,1013,34,10,177,6,mumbai
2012-10-18,35,23,0.0,12.0,7,17,09:21 AM,08:49 PM,06:34 AM,06:13 PM,18,30,30,28,13,17,50,0.0,1012,35,10,175,6,mumbai
2012-10-19,35,23,0.0,12.0,7,24,10:23 AM,09:50 PM,06:34 AM,06:13 PM,18,30,30,28,14,7,52,0.0,1012,35,10,171,7,mumbai
2012-10-20,35,23,0.0,12.0,7,31,11:23 AM,10:51 PM,06:34 AM,06:12 PM,17,29,29,28,15,4,52,0.0,1012,35,10,94,7,mumbai
2012-10-21,33,23,0.0,12.0,7,38,12:17 PM,11:52 PM,06:35 AM,06:11 PM,19,29,29,27,14,18,59,0.0,1012,33,10,83,7,mumbai
2012-10-22,33,23,0.0,12.0,7,46,01:07 PM,No moonset,06:35 AM,06:11 PM,19,29,29,27,11,38,61,0.0,1012,33,10,91,7,mumbai
2012-10-23,34,24,0.0,11.0,6,53,01:52 PM,12:50 AM,06:35 AM,06:10 PM,21,31,31,28,11,41,68,1.2,1012,34,10,164,5,mumbai
2012-10-24,34,24,0.0,12.0,6,60,02:33 PM,01:45 AM,06:36 AM,06:10 PM,22,32,32,28,9,29,70,0.3,1011,34,10,144,4,mumbai
2012-10-25,34,24,0.0,12.0,7,67,03:13 PM,02:38 AM,06:36 AM,06:09 PM,21,31,31,28,9,11,66,0.0,1010,34,10,111,5,mumbai
2012-10-26,35,23,0.0,12.0,7,75,03:51 PM,03:31 AM,06:36 AM,06:08 PM,20,30,30,28,8,10,57,0.0,1009,35,10,161,4,mumbai
2012-10-27,35,23,0.0,12.0,7,82,04:28 PM,04:21 AM,06:37 AM,06:08 PM,20,30,30,28,11,9,59,0.0,1010,35,10,113,5,mumbai
2012-10-28,35,23,0.0,12.0,7,89,05:07 PM,05:12 AM,06:37 AM,06:07 PM,19,30,30,28,13,13,58,0.0,1011,35,10,105,6,mumbai
2012-10-29,33,23,0.0,12.0,7,97,05:46 PM,06:02 AM,06:38 AM,06:07 PM,18,29,29,28,13,14,57,0.0,1011,33,10,173,6,mumbai
2012-10-30,34,21,0.0,12.0,7,100,06:28 PM,06:52 AM,06:38 AM,06:06 PM,14,28,28,26,15,0,43,0.0,1010,34,10,69,8,mumbai
2012-10-31,35,20,0.0,12.0,7,100,07:12 PM,07:43 AM,06:38 AM,06:06 PM,15,27,27,26,14,1,47,0.0,1009,35,10,98,6,mumbai
2012-11-01,33,21,0.0,12.0,7,77,07:57 PM,08:33 AM,06:39 AM,06:05 PM,15,28,28,26,13,14,48,0.0,1008,33,10,91,5,mumbai
2012-11-02,34,23,0.0,12.0,7,70,08:45 PM,09:22 AM,06:39 AM,06:05 PM,18,30,30,28,11,19,54,0.0,1007,34,10,166,5,mumbai
2012-11-03,33,24,0.0,12.0,7,62,09:35 PM,10:10 AM,06:40 AM,06:04 PM,21,30,30,28,10,13,67,0.0,1009,33,10,193,6,mumbai
2012-11-04,33,23,0.0,12.0,7,55,10:25 PM,10:56 AM,06:40 AM,06:04 PM,20,30,30,27,10,6,64,0.0,1009,33,10,198,5,mumbai
